TABLE_SCHEMA,TABLE_NAME,TABLE_CATALOG,COLUMN_NAME,ENGINE_ATTRIBUTE,SECONDARY_ENGINE_ATTRIBUTE
information_schema,INNODB_TABLESPACES,def,PAGE_SIZE,NULL,NULL
information_schema,INNODB_TABLESPACES,def,ZIP_PAGE_SIZE,NULL,NULL
information_schema,INNODB_TABLESPACES,def,SPACE_TYPE,NULL,NULL
information_schema,INNODB_TABLESPACES,def,FS_BLOCK_SIZE,NULL,NULL
information_schema,INNODB_TABLESPACES,def,FILE_SIZE,NULL,NULL
information_schema,INNODB_TABLESPACES,def,ALLOCATED_SIZE,NULL,NULL
information_schema,INNODB_TABLESPACES,def,SERVER_VERSION,NULL,NULL
information_schema,INNODB_TABLESPACES,def,SPACE_VERSION,NULL,NULL
information_schema,INNODB_TABLESPACES,def,ENCRYPTION,NULL,NULL
information_schema,INNODB_TABLESPACES,def,STATE,NULL,NULL
information_schema,INNODB_TABLESPACES_BRIEF,def,SPACE,NULL,NULL
information_schema,INNODB_TABLESPACES_BRIEF,def,NAME,NULL,NULL
information_schema,INNODB_TABLESPACES_BRIEF,def,PATH,NULL,NULL
information_schema,INNODB_TABLESPACES_BRIEF,def,FLAG,NULL,NULL
information_schema,INNODB_TABLESPACES_BRIEF,def,SPACE_TYPE,NULL,NULL
information_schema,INNODB_TABLESTATS,def,TABLE_ID,NULL,NULL
information_schema,INNODB_TABLESTATS,def,NAME,NULL,NULL
information_schema,INNODB_TABLESTATS,def,STATS_INITIALIZED,NULL,NULL
information_schema,INNODB_TABLESTATS,def,NUM_ROWS,NULL,NULL
information_schema,INNODB_TABLESTATS,def,CLUST_INDEX_SIZE,NULL,NULL
information_schema,INNODB_TABLESTATS,def,OTHER_INDEX_SIZE,NULL,NULL
information_schema,INNODB_TABLESTATS,def,MODIFIED_COUNTER,NULL,NULL
information_schema,INNODB_TABLESTATS,def,AUTOINC,NULL,NULL
information_schema,INNODB_TABLESTATS,def,REF_COUNT,NULL,NULL
information_schema,INNODB_TEMP_TABLE_INFO,def,TABLE_ID,NULL,NULL
information_schema,INNODB_TEMP_TABLE_INFO,def,NAME,NULL,NULL
information_schema,INNODB_TEMP_TABLE_INFO,def,N_COLS,NULL,NULL
information_schema,INNODB_TEMP_TABLE_INFO,def,SPACE,NULL,NULL
information_schema,INNODB_TRX,def,trx_id,NULL,NULL
information_schema,INNODB_TRX,def,trx_state,NULL,NULL
information_schema,INNODB_TRX,def,trx_started,NULL,NULL
information_schema,INNODB_TRX,def,trx_requested_lock_id,NULL,NULL
information_schema,INNODB_TRX,def,trx_wait_started,NULL,NULL
information_schema,INNODB_TRX,def,trx_weight,NULL,NULL
information_schema,INNODB_TRX,def,trx_mysql_thread_id,NULL,NULL
information_schema,INNODB_TRX,def,trx_query,NULL,NULL
information_schema,INNODB_TRX,def,trx_operation_state,NULL,NULL
information_schema,INNODB_TRX,def,trx_tables_in_use,NULL,NULL
information_schema,INNODB_TRX,def,trx_tables_locked,NULL,NULL
information_schema,INNODB_TRX,def,trx_lock_structs,NULL,NULL
information_schema,INNODB_TRX,def,trx_lock_memory_bytes,NULL,NULL
information_schema,INNODB_TRX,def,trx_rows_locked,NULL,NULL
information_schema,INNODB_TRX,def,trx_rows_modified,NULL,NULL
information_schema,INNODB_TRX,def,trx_concurrency_tickets,NULL,NULL
information_schema,INNODB_TRX,def,trx_isolation_level,NULL,NULL
information_schema,INNODB_TRX,def,trx_unique_checks,NULL,NULL
information_schema,INNODB_TRX,def,trx_foreign_key_checks,NULL,NULL
information_schema,INNODB_TRX,def,trx_last_foreign_key_error,NULL,NULL
information_schema,INNODB_TRX,def,trx_adaptive_hash_latched,NULL,NULL
information_schema,INNODB_TRX,def,trx_adaptive_hash_timeout,NULL,NULL
information_schema,INNODB_TRX,def,trx_is_read_only,NULL,NULL
information_schema,INNODB_TRX,def,trx_autocommit_non_locking,NULL,NULL
information_schema,INNODB_TRX,def,trx_schedule_weight,NULL,NULL
information_schema,INNODB_VIRTUAL,def,TABLE_ID,NULL,NULL
information_schema,INNODB_VIRTUAL,def,POS,NULL,NULL
information_schema,INNODB_VIRTUAL,def,BASE_POS,NULL,NULL
information_schema,KEYWORDS,def,WORD,NULL,NULL
information_schema,KEYWORDS,def,RESERVED,NULL,NULL
information_schema,KEY_COLUMN_USAGE,def,CONSTRAINT_CATALOG,NULL,NULL
information_schema,KEY_COLUMN_USAGE,def,CONSTRAINT_SCHEMA,NULL,NULL
information_schema,KEY_COLUMN_USAGE,def,CONSTRAINT_NAME,NULL,NULL
information_schema,KEY_COLUMN_USAGE,def,TABLE_CATALOG,NULL,NULL
information_schema,KEY_COLUMN_USAGE,def,TABLE_SCHEMA,NULL,NULL
information_schema,KEY_COLUMN_USAGE,def,TABLE_NAME,NULL,NULL
information_schema,KEY_COLUMN_USAGE,def,COLUMN_NAME,NULL,NULL
information_schema,KEY_COLUMN_USAGE,def,ORDINAL_POSITION,NULL,NULL
information_schema,KEY_COLUMN_USAGE,def,POSITION_IN_UNIQUE_CONSTRAINT,NULL,NULL
information_schema,KEY_COLUMN_USAGE,def,REFERENCED_TABLE_SCHEMA,NULL,NULL
information_schema,KEY_COLUMN_USAGE,def,REFERENCED_TABLE_NAME,NULL,NULL
information_schema,KEY_COLUMN_USAGE,def,REFERENCED_COLUMN_NAME,NULL,NULL
information_schema,OPTIMIZER_TRACE,def,QUERY,NULL,NULL
information_schema,OPTIMIZER_TRACE,def,TRACE,NULL,NULL
information_schema,OPTIMIZER_TRACE,def,MISSING_BYTES_BEYOND_MAX_MEM_SIZE,NULL,NULL
information_schema,OPTIMIZER_TRACE,def,INSUFFICIENT_PRIVILEGES,NULL,NULL
information_schema,PARAMETERS,def,SPECIFIC_CATALOG,NULL,NULL
information_schema,PARAMETERS,def,SPECIFIC_SCHEMA,NULL,NULL
information_schema,PARAMETERS,def,SPECIFIC_NAME,NULL,NULL
information_schema,PARAMETERS,def,ORDINAL_POSITION,NULL,NULL
information_schema,PARAMETERS,def,PARAMETER_MODE,NULL,NULL
information_schema,PARAMETERS,def,PARAMETER_NAME,NULL,NULL
information_schema,PARAMETERS,def,DATA_TYPE,NULL,NULL
information_schema,PARAMETERS,def,CHARACTER_MAXIMUM_LENGTH,NULL,NULL
information_schema,PARAMETERS,def,CHARACTER_OCTET_LENGTH,NULL,NULL
information_schema,PARAMETERS,def,NUMERIC_PRECISION,NULL,NULL
information_schema,PARAMETERS,def,NUMERIC_SCALE,NULL,NULL
information_schema,PARAMETERS,def,DATETIME_PRECISION,NULL,NULL
information_schema,PARAMETERS,def,CHARACTER_SET_NAME,NULL,NULL
information_schema,PARAMETERS,def,COLLATION_NAME,NULL,NULL
information_schema,PARAMETERS,def,DTD_IDENTIFIER,NULL,NULL
information_schema,PARAMETERS,def,ROUTINE_TYPE,NULL,NULL
information_schema,PARTITIONS,def,TABLE_CATALOG,NULL,NULL
information_schema,PARTITIONS,def,TABLE_SCHEMA,NULL,NULL
information_schema,PARTITIONS,def,TABLE_NAME,NULL,NULL
information_schema,PARTITIONS,def,PARTITION_NAME,NULL,NULL
information_schema,PARTITIONS,def,SUBPARTITION_NAME,NULL,NULL
information_schema,PARTITIONS,def,PARTITION_ORDINAL_POSITION,NULL,NULL
information_schema,PARTITIONS,def,SUBPARTITION_ORDINAL_POSITION,NULL,NULL
information_schema,PARTITIONS,def,PARTITION_METHOD,NULL,NULL
information_schema,PARTITIONS,def,SUBPARTITION_METHOD,NULL,NULL
information_schema,PARTITIONS,def,PARTITION_EXPRESSION,NULL,NULL
information_schema,PARTITIONS,def,SUBPARTITION_EXPRESSION,NULL,NULL
information_schema,PARTITIONS,def,PARTITION_DESCRIPTION,NULL,NULL
information_schema,PARTITIONS,def,TABLE_ROWS,NULL,NULL
information_schema,PARTITIONS,def,AVG_ROW_LENGTH,NULL,NULL
information_schema,PARTITIONS,def,DATA_LENGTH,NULL,NULL
information_schema,PARTITIONS,def,MAX_DATA_LENGTH,NULL,NULL
information_schema,PARTITIONS,def,INDEX_LENGTH,NULL,NULL
information_schema,PARTITIONS,def,DATA_FREE,NULL,NULL
information_schema,PARTITIONS,def,CREATE_TIME,NULL,NULL
information_schema,PARTITIONS,def,UPDATE_TIME,NULL,NULL
information_schema,PARTITIONS,def,CHECK_TIME,NULL,NULL
information_schema,PARTITIONS,def,CHECKSUM,NULL,NULL
information_schema,PARTITIONS,def,PARTITION_COMMENT,NULL,NULL
information_schema,PARTITIONS,def,NODEGROUP,NULL,NULL
information_schema,PARTITIONS,def,TABLESPACE_NAME,NULL,NULL
information_schema,PLUGINS,def,PLUGIN_NAME,NULL,NULL
information_schema,PLUGINS,def,PLUGIN_VERSION,NULL,NULL
information_schema,PLUGINS,def,PLUGIN_STATUS,NULL,NULL
information_schema,PLUGINS,def,PLUGIN_TYPE,NULL,NULL
information_schema,PLUGINS,def,PLUGIN_TYPE_VERSION,NULL,NULL
information_schema,PLUGINS,def,PLUGIN_LIBRARY,NULL,NULL
information_schema,PLUGINS,def,PLUGIN_LIBRARY_VERSION,NULL,NULL
information_schema,PLUGINS,def,PLUGIN_AUTHOR,NULL,NULL
information_schema,PLUGINS,def,PLUGIN_DESCRIPTION,NULL,NULL
information_schema,PLUGINS,def,PLUGIN_LICENSE,NULL,NULL
information_schema,PLUGINS,def,LOAD_OPTION,NULL,NULL
information_schema,PROCESSLIST,def,ID,NULL,NULL
information_schema,PROCESSLIST,def,USER,NULL,NULL
information_schema,PROCESSLIST,def,HOST,NULL,NULL
information_schema,PROCESSLIST,def,DB,NULL,NULL
information_schema,PROCESSLIST,def,COMMAND,NULL,NULL
information_schema,PROCESSLIST,def,TIME,NULL,NULL
information_schema,PROCESSLIST,def,STATE,NULL,NULL
information_schema,PROCESSLIST,def,INFO,NULL,NULL
information_schema,PROFILING,def,QUERY_ID,NULL,NULL
information_schema,PROFILING,def,SEQ,NULL,NULL
information_schema,PROFILING,def,STATE,NULL,NULL
information_schema,PROFILING,def,DURATION,NULL,NULL
information_schema,PROFILING,def,CPU_USER,NULL,NULL
information_schema,PROFILING,def,CPU_SYSTEM,NULL,NULL
information_schema,PROFILING,def,CONTEXT_VOLUNTARY,NULL,NULL
information_schema,PROFILING,def,CONTEXT_INVOLUNTARY,NULL,NULL
information_schema,PROFILING,def,BLOCK_OPS_IN,NULL,NULL
information_schema,PROFILING,def,BLOCK_OPS_OUT,NULL,NULL
information_schema,PROFILING,def,MESSAGES_SENT,NULL,NULL
information_schema,PROFILING,def,MESSAGES_RECEIVED,NULL,NULL
information_schema,PROFILING,def,PAGE_FAULTS_MAJOR,NULL,NULL
information_schema,PROFILING,def,PAGE_FAULTS_MINOR,NULL,NULL
information_schema,PROFILING,def,SWAPS,NULL,NULL
information_schema,PROFILING,def,SOURCE_FUNCTION,NULL,NULL
information_schema,PROFILING,def,SOURCE_FILE,NULL,NULL
information_schema,PROFILING,def,SOURCE_LINE,NULL,NULL
information_schema,REFERENTIAL_CONSTRAINTS,def,CONSTRAINT_CATALOG,NULL,NULL
information_schema,REFERENTIAL_CONSTRAINTS,def,CONSTRAINT_SCHEMA,NULL,NULL
information_schema,REFERENTIAL_CONSTRAINTS,def,CONSTRAINT_NAME,NULL,NULL
information_schema,REFERENTIAL_CONSTRAINTS,def,UNIQUE_CONSTRAINT_CATALOG,NULL,NULL
information_schema,REFERENTIAL_CONSTRAINTS,def,UNIQUE_CONSTRAINT_SCHEMA,NULL,NULL
information_schema,REFERENTIAL_CONSTRAINTS,def,UNIQUE_CONSTRAINT_NAME,NULL,NULL
information_schema,REFERENTIAL_CONSTRAINTS,def,MATCH_OPTION,NULL,NULL
information_schema,REFERENTIAL_CONSTRAINTS,def,UPDATE_RULE,NULL,NULL
information_schema,REFERENTIAL_CONSTRAINTS,def,DELETE_RULE,NULL,NULL
information_schema,REFERENTIAL_CONSTRAINTS,def,TABLE_NAME,NULL,NULL
information_schema,REFERENTIAL_CONSTRAINTS,def,REFERENCED_TABLE_NAME,NULL,NULL
information_schema,RESOURCE_GROUPS,def,RESOURCE_GROUP_NAME,NULL,NULL
information_schema,RESOURCE_GROUPS,def,RESOURCE_GROUP_TYPE,NULL,NULL
information_schema,RESOURCE_GROUPS,def,RESOURCE_GROUP_ENABLED,NULL,NULL
information_schema,RESOURCE_GROUPS,def,VCPU_IDS,NULL,NULL
information_schema,RESOURCE_GROUPS,def,THREAD_PRIORITY,NULL,NULL
information_schema,ROLE_COLUMN_GRANTS,def,GRANTOR,NULL,NULL
information_schema,ROLE_COLUMN_GRANTS,def,GRANTOR_HOST,NULL,NULL
information_schema,ROLE_COLUMN_GRANTS,def,GRANTEE,NULL,NULL
information_schema,ROLE_COLUMN_GRANTS,def,GRANTEE_HOST,NULL,NULL
information_schema,ROLE_COLUMN_GRANTS,def,TABLE_CATALOG,NULL,NULL
information_schema,ROLE_COLUMN_GRANTS,def,TABLE_SCHEMA,NULL,NULL
information_schema,ROLE_COLUMN_GRANTS,def,TABLE_NAME,NULL,NULL
information_schema,ROLE_COLUMN_GRANTS,def,COLUMN_NAME,NULL,NULL
information_schema,ROLE_COLUMN_GRANTS,def,PRIVILEGE_TYPE,NULL,NULL
information_schema,ROLE_COLUMN_GRANTS,def,IS_GRANTABLE,NULL,NULL
information_schema,ROLE_ROUTINE_GRANTS,def,GRANTOR,NULL,NULL
information_schema,ROLE_ROUTINE_GRANTS,def,GRANTOR_HOST,NULL,NULL
information_schema,ROLE_ROUTINE_GRANTS,def,GRANTEE,NULL,NULL
information_schema,ROLE_ROUTINE_GRANTS,def,GRANTEE_HOST,NULL,NULL
information_schema,ROLE_ROUTINE_GRANTS,def,SPECIFIC_CATALOG,NULL,NULL
information_schema,ROLE_ROUTINE_GRANTS,def,SPECIFIC_SCHEMA,NULL,NULL
information_schema,ROLE_ROUTINE_GRANTS,def,SPECIFIC_NAME,NULL,NULL
information_schema,ROLE_ROUTINE_GRANTS,def,ROUTINE_CATALOG,NULL,NULL
information_schema,ROLE_ROUTINE_GRANTS,def,ROUTINE_SCHEMA,NULL,NULL
information_schema,ROLE_ROUTINE_GRANTS,def,ROUTINE_NAME,NULL,NULL
information_schema,ROLE_ROUTINE_GRANTS,def,PRIVILEGE_TYPE,NULL,NULL
information_schema,ROLE_ROUTINE_GRANTS,def,IS_GRANTABLE,NULL,NULL
information_schema,ROLE_TABLE_GRANTS,def,GRANTOR,NULL,NULL
information_schema,ROLE_TABLE_GRANTS,def,GRANTOR_HOST,NULL,NULL
information_schema,ROLE_TABLE_GRANTS,def,GRANTEE,NULL,NULL
information_schema,ROLE_TABLE_GRANTS,def,GRANTEE_HOST,NULL,NULL
information_schema,ROLE_TABLE_GRANTS,def,TABLE_CATALOG,NULL,NULL
information_schema,ROLE_TABLE_GRANTS,def,TABLE_SCHEMA,NULL,NULL
information_schema,ROLE_TABLE_GRANTS,def,TABLE_NAME,NULL,NULL
information_schema,ROLE_TABLE_GRANTS,def,PRIVILEGE_TYPE,NULL,NULL
information_schema,ROLE_TABLE_GRANTS,def,IS_GRANTABLE,NULL,NULL
information_schema,ROUTINES,def,SPECIFIC_NAME,NULL,NULL
information_schema,ROUTINES,def,ROUTINE_CATALOG,NULL,NULL
information_schema,ROUTINES,def,ROUTINE_SCHEMA,NULL,NULL
information_schema,ROUTINES,def,ROUTINE_NAME,NULL,NULL
information_schema,ROUTINES,def,ROUTINE_TYPE,NULL,NULL
information_schema,ROUTINES,def,DATA_TYPE,NULL,NULL
information_schema,ROUTINES,def,CHARACTER_MAXIMUM_LENGTH,NULL,NULL
information_schema,ROUTINES,def,CHARACTER_OCTET_LENGTH,NULL,NULL
information_schema,ROUTINES,def,NUMERIC_PRECISION,NULL,NULL
information_schema,ROUTINES,def,NUMERIC_SCALE,NULL,NULL
information_schema,ROUTINES,def,DATETIME_PRECISION,NULL,NULL
information_schema,ROUTINES,def,CHARACTER_SET_NAME,NULL,NULL
information_schema,ROUTINES,def,COLLATION_NAME,NULL,NULL
information_schema,ROUTINES,def,DTD_IDENTIFIER,NULL,NULL
information_schema,ROUTINES,def,ROUTINE_BODY,NULL,NULL
information_schema,ROUTINES,def,ROUTINE_DEFINITION,NULL,NULL
information_schema,ROUTINES,def,EXTERNAL_NAME,NULL,NULL
information_schema,ROUTINES,def,EXTERNAL_LANGUAGE,NULL,NULL
information_schema,ROUTINES,def,PARAMETER_STYLE,NULL,NULL
information_schema,ROUTINES,def,IS_DETERMINISTIC,NULL,NULL
information_schema,ROUTINES,def,SQL_DATA_ACCESS,NULL,NULL
information_schema,ROUTINES,def,SQL_PATH,NULL,NULL
information_schema,ROUTINES,def,SECURITY_TYPE,NULL,NULL
information_schema,ROUTINES,def,CREATED,NULL,NULL
information_schema,ROUTINES,def,LAST_ALTERED,NULL,NULL
information_schema,ROUTINES,def,SQL_MODE,NULL,NULL
information_schema,ROUTINES,def,ROUTINE_COMMENT,NULL,NULL
information_schema,ROUTINES,def,DEFINER,NULL,NULL
information_schema,ROUTINES,def,CHARACTER_SET_CLIENT,NULL,NULL
information_schema,ROUTINES,def,COLLATION_CONNECTION,NULL,NULL
information_schema,ROUTINES,def,DATABASE_COLLATION,NULL,NULL
information_schema,SCHEMATA,def,CATALOG_NAME,NULL,NULL
information_schema,SCHEMATA,def,SCHEMA_NAME,NULL,NULL
information_schema,SCHEMATA,def,DEFAULT_CHARACTER_SET_NAME,NULL,NULL
information_schema,SCHEMATA,def,DEFAULT_COLLATION_NAME,NULL,NULL
information_schema,SCHEMATA,def,SQL_PATH,NULL,NULL
information_schema,SCHEMATA,def,DEFAULT_ENCRYPTION,NULL,NULL
information_schema,SCHEMATA_EXTENSIONS,def,CATALOG_NAME,NULL,NULL
information_schema,SCHEMATA_EXTENSIONS,def,SCHEMA_NAME,NULL,NULL
information_schema,SCHEMATA_EXTENSIONS,def,OPTIONS,NULL,NULL
information_schema,SCHEMA_PRIVILEGES,def,GRANTEE,NULL,NULL
information_schema,SCHEMA_PRIVILEGES,def,TABLE_CATALOG,NULL,NULL
information_schema,SCHEMA_PRIVILEGES,def,TABLE_SCHEMA,NULL,NULL
information_schema,SCHEMA_PRIVILEGES,def,PRIVILEGE_TYPE,NULL,NULL
information_schema,SCHEMA_PRIVILEGES,def,IS_GRANTABLE,NULL,NULL
information_schema,STATISTICS,def,TABLE_CATALOG,NULL,NULL
information_schema,STATISTICS,def,TABLE_SCHEMA,NULL,NULL
information_schema,STATISTICS,def,TABLE_NAME,NULL,NULL
information_schema,STATISTICS,def,NON_UNIQUE,NULL,NULL
information_schema,STATISTICS,def,INDEX_SCHEMA,NULL,NULL
information_schema,STATISTICS,def,INDEX_NAME,NULL,NULL
information_schema,STATISTICS,def,SEQ_IN_INDEX,NULL,NULL
information_schema,STATISTICS,def,COLUMN_NAME,NULL,NULL
information_schema,STATISTICS,def,COLLATION,NULL,NULL
information_schema,STATISTICS,def,CARDINALITY,NULL,NULL
information_schema,STATISTICS,def,SUB_PART,NULL,NULL
information_schema,STATISTICS,def,PACKED,NULL,NULL
information_schema,STATISTICS,def,NULLABLE,NULL,NULL
information_schema,STATISTICS,def,INDEX_TYPE,NULL,NULL
information_schema,STATISTICS,def,COMMENT,NULL,NULL
information_schema,STATISTICS,def,INDEX_COMMENT,NULL,NULL
information_schema,STATISTICS,def,IS_VISIBLE,NULL,NULL
information_schema,STATISTICS,def,EXPRESSION,NULL,NULL
information_schema,ST_GEOMETRY_COLUMNS,def,TABLE_CATALOG,NULL,NULL
information_schema,ST_GEOMETRY_COLUMNS,def,TABLE_SCHEMA,NULL,NULL
information_schema,ST_GEOMETRY_COLUMNS,def,TABLE_NAME,NULL,NULL
information_schema,ST_GEOMETRY_COLUMNS,def,COLUMN_NAME,NULL,NULL
information_schema,ST_GEOMETRY_COLUMNS,def,SRS_NAME,NULL,NULL
information_schema,ST_GEOMETRY_COLUMNS,def,SRS_ID,NULL,NULL
information_schema,ST_GEOMETRY_COLUMNS,def,GEOMETRY_TYPE_NAME,NULL,NULL
information_schema,ST_SPATIAL_REFERENCE_SYSTEMS,def,SRS_NAME,NULL,NULL
information_schema,ST_SPATIAL_REFERENCE_SYSTEMS,def,SRS_ID,NULL,NULL
information_schema,ST_SPATIAL_REFERENCE_SYSTEMS,def,ORGANIZATION,NULL,NULL
information_schema,ST_SPATIAL_REFERENCE_SYSTEMS,def,ORGANIZATION_COORDSYS_ID,NULL,NULL
information_schema,ST_SPATIAL_REFERENCE_SYSTEMS,def,DEFINITION,NULL,NULL
information_schema,ST_SPATIAL_REFERENCE_SYSTEMS,def,DESCRIPTION,NULL,NULL
information_schema,ST_UNITS_OF_MEASURE,def,UNIT_NAME,NULL,NULL
information_schema,ST_UNITS_OF_MEASURE,def,UNIT_TYPE,NULL,NULL
information_schema,ST_UNITS_OF_MEASURE,def,CONVERSION_FACTOR,NULL,NULL
information_schema,ST_UNITS_OF_MEASURE,def,DESCRIPTION,NULL,NULL
information_schema,TABLES,def,TABLE_CATALOG,NULL,NULL
information_schema,TABLES,def,TABLE_SCHEMA,NULL,NULL
information_schema,TABLES,def,TABLE_NAME,NULL,NULL
information_schema,TABLES,def,TABLE_TYPE,NULL,NULL
information_schema,TABLES,def,ENGINE,NULL,NULL
information_schema,TABLES,def,VERSION,NULL,NULL
information_schema,TABLES,def,ROW_FORMAT,NULL,NULL
information_schema,TABLES,def,TABLE_ROWS,NULL,NULL
information_schema,TABLES,def,AVG_ROW_LENGTH,NULL,NULL
information_schema,TABLES,def,DATA_LENGTH,NULL,NULL
information_schema,TABLES,def,MAX_DATA_LENGTH,NULL,NULL
information_schema,TABLES,def,INDEX_LENGTH,NULL,NULL
information_schema,TABLES,def,DATA_FREE,NULL,NULL
information_schema,TABLES,def,AUTO_INCREMENT,NULL,NULL
information_schema,TABLES,def,CREATE_TIME,NULL,NULL
information_schema,TABLES,def,UPDATE_TIME,NULL,NULL
information_schema,TABLES,def,CHECK_TIME,NULL,NULL
information_schema,TABLES,def,TABLE_COLLATION,NULL,NULL
information_schema,TABLES,def,CHECKSUM,NULL,NULL
information_schema,TABLES,def,CREATE_OPTIONS,NULL,NULL
information_schema,TABLES,def,TABLE_COMMENT,NULL,NULL
information_schema,TABLESPACES,def,TABLESPACE_NAME,NULL,NULL
information_schema,TABLESPACES,def,ENGINE,NULL,NULL
information_schema,TABLESPACES,def,TABLESPACE_TYPE,NULL,NULL
information_schema,TABLESPACES,def,LOGFILE_GROUP_NAME,NULL,NULL
information_schema,TABLESPACES,def,EXTENT_SIZE,NULL,NULL
information_schema,TABLESPACES,def,AUTOEXTEND_SIZE,NULL,NULL
information_schema,TABLESPACES,def,MAXIMUM_SIZE,NULL,NULL
information_schema,TABLESPACES,def,NODEGROUP_ID,NULL,NULL
information_schema,TABLESPACES,def,TABLESPACE_COMMENT,NULL,NULL
information_schema,TABLESPACES_EXTENSIONS,def,TABLESPACE_NAME,NULL,NULL
information_schema,TABLESPACES_EXTENSIONS,def,ENGINE_ATTRIBUTE,NULL,NULL
information_schema,TABLES_EXTENSIONS,def,TABLE_CATALOG,NULL,NULL
information_schema,TABLES_EXTENSIONS,def,TABLE_SCHEMA,NULL,NULL
information_schema,TABLES_EXTENSIONS,def,TABLE_NAME,NULL,NULL
information_schema,TABLES_EXTENSIONS,def,ENGINE_ATTRIBUTE,NULL,NULL
information_schema,TABLES_EXTENSIONS,def,SECONDARY_ENGINE_ATTRIBUTE,NULL,NULL
information_schema,TABLE_CONSTRAINTS,def,CONSTRAINT_CATALOG,NULL,NULL
information_schema,TABLE_CONSTRAINTS,def,CONSTRAINT_SCHEMA,NULL,NULL
information_schema,TABLE_CONSTRAINTS,def,CONSTRAINT_NAME,NULL,NULL
information_schema,TABLE_CONSTRAINTS,def,TABLE_SCHEMA,NULL,NULL
information_schema,TABLE_CONSTRAINTS,def,TABLE_NAME,NULL,NULL
information_schema,TABLE_CONSTRAINTS,def,CONSTRAINT_TYPE,NULL,NULL
information_schema,TABLE_CONSTRAINTS,def,ENFORCED,NULL,NULL
information_schema,TABLE_CONSTRAINTS_EXTENSIONS,def,CONSTRAINT_CATALOG,NULL,NULL
information_schema,TABLE_CONSTRAINTS_EXTENSIONS,def,CONSTRAINT_SCHEMA,NULL,NULL
information_schema,TABLE_CONSTRAINTS_EXTENSIONS,def,CONSTRAINT_NAME,NULL,NULL
information_schema,TABLE_CONSTRAINTS_EXTENSIONS,def,TABLE_NAME,NULL,NULL
information_schema,TABLE_CONSTRAINTS_EXTENSIONS,def,ENGINE_ATTRIBUTE,NULL,NULL
information_schema,TABLE_CONSTRAINTS_EXTENSIONS,def,SECONDARY_ENGINE_ATTRIBUTE,NULL,NULL
information_schema,TABLE_PRIVILEGES,def,GRANTEE,NULL,NULL
information_schema,TABLE_PRIVILEGES,def,TABLE_CATALOG,NULL,NULL
information_schema,TABLE_PRIVILEGES,def,TABLE_SCHEMA,NULL,NULL
information_schema,TABLE_PRIVILEGES,def,TABLE_NAME,NULL,NULL
information_schema,TABLE_PRIVILEGES,def,PRIVILEGE_TYPE,NULL,NULL
information_schema,TABLE_PRIVILEGES,def,IS_GRANTABLE,NULL,NULL
information_schema,TRIGGERS,def,TRIGGER_CATALOG,NULL,NULL
information_schema,TRIGGERS,def,TRIGGER_SCHEMA,NULL,NULL
information_schema,TRIGGERS,def,TRIGGER_NAME,NULL,NULL
information_schema,TRIGGERS,def,EVENT_MANIPULATION,NULL,NULL
information_schema,TRIGGERS,def,EVENT_OBJECT_CATALOG,NULL,NULL
information_schema,TRIGGERS,def,EVENT_OBJECT_SCHEMA,NULL,NULL
information_schema,TRIGGERS,def,EVENT_OBJECT_TABLE,NULL,NULL
information_schema,TRIGGERS,def,ACTION_ORDER,NULL,NULL
information_schema,TRIGGERS,def,ACTION_CONDITION,NULL,NULL
information_schema,TRIGGERS,def,ACTION_STATEMENT,NULL,NULL
information_schema,TRIGGERS,def,ACTION_ORIENTATION,NULL,NULL
information_schema,TRIGGERS,def,ACTION_TIMING,NULL,NULL
information_schema,TRIGGERS,def,ACTION_REFERENCE_OLD_TABLE,NULL,NULL
information_schema,TRIGGERS,def,ACTION_REFERENCE_NEW_TABLE,NULL,NULL
information_schema,TRIGGERS,def,ACTION_REFERENCE_OLD_ROW,NULL,NULL
information_schema,TRIGGERS,def,ACTION_REFERENCE_NEW_ROW,NULL,NULL
information_schema,TRIGGERS,def,CREATED,NULL,NULL
information_schema,TRIGGERS,def,SQL_MODE,NULL,NULL
information_schema,TRIGGERS,def,DEFINER,NULL,NULL
information_schema,TRIGGERS,def,CHARACTER_SET_CLIENT,NULL,NULL
information_schema,TRIGGERS,def,COLLATION_CONNECTION,NULL,NULL
information_schema,TRIGGERS,def,DATABASE_COLLATION,NULL,NULL
information_schema,USER_ATTRIBUTES,def,USER,NULL,NULL
information_schema,USER_ATTRIBUTES,def,HOST,NULL,NULL
information_schema,USER_ATTRIBUTES,def,ATTRIBUTE,NULL,NULL
information_schema,USER_PRIVILEGES,def,GRANTEE,NULL,NULL
information_schema,USER_PRIVILEGES,def,TABLE_CATALOG,NULL,NULL
information_schema,USER_PRIVILEGES,def,PRIVILEGE_TYPE,NULL,NULL
information_schema,USER_PRIVILEGES,def,IS_GRANTABLE,NULL,NULL
information_schema,VIEWS,def,TABLE_CATALOG,NULL,NULL
information_schema,VIEWS,def,TABLE_SCHEMA,NULL,NULL
information_schema,VIEWS,def,TABLE_NAME,NULL,NULL
information_schema,VIEWS,def,VIEW_DEFINITION,NULL,NULL
information_schema,VIEWS,def,CHECK_OPTION,NULL,NULL
information_schema,VIEWS,def,IS_UPDATABLE,NULL,NULL
information_schema,VIEWS,def,DEFINER,NULL,NULL
information_schema,VIEWS,def,SECURITY_TYPE,NULL,NULL
